id_cliente,tipo_cliente,edad_cliente,customer_country,customer_region,tenure,importe_medio_mensual,desviacion_estandar_mensual,media_transacciones_al_dia,numero_fraudes_ultimo_ano,id_cuenta,estado_cuenta,saldo_actual,saldo_medio_30_dias,volumen_entrante_30_dias,volumen_saliente_30_dias,numero_transferencias_recibidas_7_dias,numero_transferencias_enviadas_7_dias,id_tarjeta,estado_tarjeta,fecha_creacion_tarjeta,antiguedad_tarjeta_dias,limite_importe_transacciones,veces_superar_limite_7_dias,id_transaccion,fecha_hora,is_night,is_weekend,tiempo_desde_ultima_transaccion,numero_transacciones_ultima_hora,importe_transaccion,metodo_autenticacion,numero_pin_disponibles,identificador_dispositivo_fingerprint,direccion_ip_origen,geolocalizacion,IS_FRAUD
ea53ef8b-48b,premium,82,DE,Provence,310,2190.37,822.1,4.32,0,811c81e7-508,activa,48.56,30.2,1164.67,6479.32,7,4,de295004-e7f,robada,2021-09-04,1724,500,0,sdv-id-iBZXOO,2026-01-29 13:19:12,1,0,1049564,1,174.98,PIN,2,5957f106-7481-49,87.203.178.150,"40.8518,14.2681",0
fa3a24de-ce3,empresa,83,ES,Sur,2675,188.83,401.23,0.85,0,f150fed8-d03,activa,3864.75,3324.96,3567.6,131.12,0,1,b47af46f-48e,activa,2025-12-15,167,1000,0,sdv-id-dMopbu,2025-12-24 01:22:08,0,0,2685059,2,552.67,firma,0,52cf4154-d600-43,85.139.238.99,"39.4699,-0.3763",0
cd4d0466-173,persona,42,ES,Algarve,3206,315.12,114.55,0.84,0,62517480-290,activa,1006.28,949.49,3523.56,4433.35,4,3,82071e05-6c2,activa,2024-02-06,840,500,1,sdv-id-kXIvYI,2026-01-25 05:24:19,1,0,1450,2,34.37,firma,2,73c1d6e6-bfb4-44,86.99.60.27,"40.4168,-3.7038",0
ee4c101f-7f2,persona,81,ES,Normandía,1027,491.51,458.27,3.55,0,ec644a6d-2e2,bloqueada,362.79,528.32,38641.32,2814.3,2,1,c9918f04-ebf,bloqueada,2023-05-28,1073,500,0,sdv-id-bUiKxH,2026-04-03 07:42:53,1,0,1403,0,1119.54,PIN,2,ff11d7d5-7ed5-4e,85.176.128.222,"40.4168,-3.7038",0
12174c37-02c,persona,27,IT,Centro,951,3456.76,302.19,1.07,0,df730337-ed9,cerrada,1428.82,1523.67,1360.16,18037.08,5,3,184a55f7-b3e,bloqueada,2025-01-17,487,500,0,sdv-id-PTlDbY,2026-05-04 06:44:23,1,1,6704100,1,525.89,huella,1,063129ba-de4f-43,87.229.168.156,"41.3874,2.1686",0
cc04fffe-56a,empresa,42,FR,Centro,1524,8.45,405.67,4.68,0,c899b1b9-f6e,activa,177.41,239.17,7298.06,676.22,0,1,8ca99184-963,activa,2023-04-21,1118,500,1,sdv-id-OxvPBk,2026-01-02 06:45:41,1,0,3285978,0,1772.04,huella,1,f44ef3cc-743c-48,86.56.140.205,"40.4168,-3.7038",0
ecaf1630-9be,persona,21,DE,Este,52,33.35,677.45,2.62,2,02804dfe-0b7,suspendida,98.17,91.6,2304.25,560.27,2,2,62cf7f47-eee,extraviada,2022-01-25,1584,5000,0,sdv-id-tvhksu,2026-05-07 21:41:07,1,0,1518278,3,25.2,3DS,2,33954e1a-2459-4b,86.80.176.136,"39.4699,-0.3763",0
05354fb6-697,persona,33,DE,Norte,469,15.3,322.87,1.93,1,897418df-f43,activa,1307.87,1108.2,65766.72,11737.3,1,3,39c6e5f5-980,activa,2026-03-09,80,1000,0,sdv-id-FivuuN,2025-12-28 14:06:58,0,0,24269,3,291.06,3DS,1,0cc4b635-f589-4e,86.253.41.188,"41.3874,2.1686",0
82a4a559-126,autónomo,24,ES,Este,3644,1774.54,158.35,3.44,0,0ad49338-3af,activa,3195.33,3302.18,33272.25,16546.29,1,3,a3bbea17-608,caducada,2024-07-02,683,2000,1,sdv-id-iZhdUd,2026-04-21 11:19:21,1,0,10853964,1,466.95,PIN,2,f24aa0a2-88cd-43,86.158.96.240,"37.3891,-5.9845",0
a97463ea-faf,premium,78,FR,Lazio,1031,719.67,21.41,3.14,0,2ddb1597-c6c,activa,134.05,67.17,17359.66,23331.79,2,3,c03a4bc7-971,activa,2024-02-13,836,2000,0,sdv-id-KRWYwJ,2026-01-10 11:50:54,1,0,507033,11,1057.23,firma,2,92d5265f-3ef6-43,86.136.60.247,"41.3874,2.1686",1
90125cfc-f9d,persona,36,ES,Normandía,236,746.74,1306.07,3.15,0,aa92a825-092,activa,5815.43,5621.46,3690.0,445.64,2,1,0c9ad47f-9d0,robada,2023-08-13,1038,3000,0,sdv-id-FBrNah,2026-04-06 03:10:11,0,0,5949671,1,49.33,3DS,3,cf1fd629-e26f-4b,90.104.122.121,"43.2965,5.3698",0
ceaeeb2a-f61,premium,42,ES,Norte,2712,1344.22,204.98,2.3,0,e5e1a408-51a,activa,161.55,77.81,5604.63,19.29,3,1,7e515c09-ba8,activa,2025-11-30,168,1000,1,sdv-id-wbPKXO,2025-11-22 07:24:45,0,1,6036,0,149.46,3DS,3,db501c4d-31f4-43,86.167.121.80,"48.8566,2.3522",0
262b2209-452,premium,36,DE,Hesse,1756,726.27,33.9,1.7,0,14f7f201-124,activa,1104.29,1557.31,8007.69,3406.54,2,5,abba769c-ca1,extraviada,2022-08-13,1405,1000,0,sdv-id-wuQkOL,2026-05-07 07:48:10,0,1,472527,0,395.97,3DS,3,f754d874-b6bb-4e,95.168.88.210,"53.5511,9.9937",1
0234347e-808,premium,80,ES,Bretaña,3627,422.16,242.75,1.83,0,4d3bcdeb-bbe,bloqueada,160.97,125.73,1400.61,7170.45,2,2,9dad70d6-115,activa,2026-01-04,137,1000,1,sdv-id-IdnDPl,2026-04-09 12:09:40,1,0,122458,0,735.87,firma,1,271d68dd-9dde-43,86.121.40.243,"41.3874,2.1686",0
f7335126-7a0,persona,37,ES,Norte,3458,3714.28,237.14,6.65,1,86848574-abf,activa,27.89,17.71,3369.65,831.63,8,4,f761eedf-256,activa,2021-09-30,1699,2000,0,sdv-id-DdRWRV,2026-01-17 13:34:58,0,1,147680,1,30.41,PIN,1,2d48ac27-a08d-4b,87.137.122.238,"41.3874,2.1686",0
c1eb4130-89a,autónomo,73,ES,Norte,3054,243.51,621.88,1.6,0,63782632-9be,activa,214.66,352.65,42310.09,11788.3,1,1,e4a9f72e-e70,extraviada,2024-12-17,513,2000,0,sdv-id-yJHZPQ,2026-04-07 05:54:35,1,0,586788,0,362.89,firma,2,8ce4a5b5-7fd5-41,86.91.29.102,"40.4168,-3.7038",0
57a52e5e-d49,premium,50,ES,Oeste,2156,1780.08,417.39,3.52,0,6c140e67-c60,activa,162.0,178.33,1100.71,1986.78,0,4,5f501101-a9e,activa,2026-01-07,132,2000,0,sdv-id-EnYAGz,2026-04-02 02:03:18,0,0,10913799,1,41.82,firma,1,4dbac39b-edfd-4e,95.86.204.61,"39.4699,-0.3763",0
e912e381-6f2,empresa,83,FR,Hamburgo,3388,617.87,637.7,2.83,0,db28a76c-450,activa,408.97,359.2,629.76,544.36,2,0,724162a0-f86,robada,2024-12-17,527,1000,0,sdv-id-KoGOKI,2026-02-11 05:52:41,0,0,363634,1,253.73,3DS,1,48b6b00b-12cf-41,90.60.122.195,"38.7223,-9.1393",0
1e0a640c-7e6,empresa,82,IT,Este,2349,21.78,735.28,0.79,0,7f3cee35-49b,activa,11681.27,12706.3,26499.59,17026.71,1,1,8d587431-c4a,activa,2025-02-24,449,3000,0,sdv-id-yskpLi,2026-05-11 02:25:45,0,0,11648138,0,50.49,huella,3,d03416ea-14f8-40,87.157.36.101,"37.3891,-5.9845",0
49afeb63-e54,empresa,46,ES,Bretaña,2080,1827.98,257.37,4.81,0,b13a48ff-248,suspendida,11935.43,14997.14,4680.32,2149.18,2,1,e6bc0c0e-1f5,activa,2025-01-25,469,500,0,sdv-id-bgRKiE,2025-12-23 03:08:42,0,0,663230,0,0.67,contactless,2,e45a368f-23b4-4e,90.113.35.134,"48.8566,2.3522",0
398d5798-957,autónomo,34,DE,Este,3140,287.22,70.08,6.01,0,d5e19555-268,activa,6045.03,6635.84,2891.89,15055.25,0,1,df31df71-cb3,activa,2026-05-04,19,500,0,sdv-id-mnmlUl,2026-01-08 08:19:42,0,1,210,1,5.15,huella,1,1c4e77b2-443b-47,86.147.155.80,"41.9028,12.4964",0
0708a657-327,persona,40,ES,Este,1934,1019.92,150.72,10.32,0,e0fd5864-559,activa,7979.12,7655.31,5026.6,6688.21,2,3,e493922b-631,activa,2023-08-19,1006,2000,0,sdv-id-ZJePWJ,2025-12-16 19:46:42,0,0,84148,1,3.46,3DS,1,3bb8f9a0-342e-41,90.126.89.142,"41.3874,2.1686",0
9c0f2ed2-726,persona,38,DE,Este,2790,24.87,1261.06,4.25,0,05689bb0-83a,activa,13119.47,13253.25,1121.37,2491.79,4,5,827e7f50-f29,activa,2021-07-20,1772,5000,0,sdv-id-PbizFd,2026-03-08 02:01:52,0,0,1275192,2,528.89,PIN,2,d033b90d-171e-49,87.158.156.125,"45.7640,4.8357",0
5791db11-96d,persona,76,ES,Norte,1870,841.78,1009.78,3.84,0,763658cc-c14,bloqueada,2431.81,3012.73,8426.12,900.58,2,3,5a1c43f8-6d5,activa,2022-11-07,1296,1000,1,sdv-id-SsYHrc,2026-02-12 18:28:34,0,1,600335,9,570.63,3DS,2,d4e170a2-fe2d-4d,87.254.146.153,"40.8518,14.2681",0
c1eb4130-89a,empresa,35,DE,Lazio,2249,1546.19,736.48,3.32,0,4c2521c0-101,activa,848.86,916.87,3870.6,105.34,8,0,1b4c3c46-22b,activa,2025-03-19,417,1000,1,sdv-id-aHZUzY,2026-01-08 00:18:32,1,1,894722,5,96.92,firma,3,4fb29886-88a3-44,87.182.80.100,"40.4168,-3.7038",1
670ab9a5-027,premium,53,IT,Centro,2671,57.72,491.51,12.96,1,eb48747c-1d0,activa,7006.64,7464.44,4350.47,11275.43,2,2,8b1b68dc-37a,caducada,2023-06-28,1100,2000,0,sdv-id-qcKwpT,2025-12-05 16:45:56,0,1,4290010,0,128.2,huella,3,7847ce49-696d-46,86.62.76.198,"41.3874,2.1686",0
8e2477ce-bd4,autónomo,37,FR,Normandía,1539,172.07,225.12,2.19,0,9952c13b-7c5,suspendida,6090.5,8091.84,27749.9,13405.33,4,3,0b1b4db1-fd5,activa,2022-04-19,1508,1000,1,sdv-id-ybyACD,2026-03-14 06:53:57,0,0,180153,1,546.72,contactless,1,7226f62f-f9d6-4f,86.190.191.153,"41.3874,2.1686",0
c46d8ff8-fc0,persona,45,ES,Normandía,2518,508.57,1651.86,7.36,0,167a9429-97b,activa,2402.57,3439.01,13538.22,18326.45,1,4,157eb409-5b7,activa,2022-10-17,1311,1000,0,sdv-id-WgjSfF,2026-05-05 12:16:14,1,0,2660610,7,346.86,firma,3,55a1dc59-a637-42,95.17.143.30,"41.3874,2.1686",0
df8026c4-e31,persona,83,FR,Este,2046,343.06,503.26,1.05,1,624bc119-4c9,activa,584.6,520.82,3906.16,114.63,1,0,37192299-e54,activa,2025-07-19,304,3000,0,sdv-id-kuHEJd,2026-05-15 08:54:15,0,0,8790672,0,1277.17,3DS,2,368b703b-7987-47,86.114.233.144,"48.1351,11.5820",0
8b72a7c8-524,persona,79,ES,Oeste,528,14.26,665.95,0.66,2,ea589fa1-6af,activa,1494.38,1145.92,624.56,21.75,3,2,f626832d-8af,activa,2024-05-16,764,500,0,sdv-id-TfijIA,2026-05-13 01:07:06,0,0,3678210,1,792.96,firma,1,02cd77a7-d3ac-41,87.3.57.109,"52.5200,13.4050",0
30d7a434-05e,persona,37,DE,Bretaña,2941,135.16,331.29,0.74,0,5b0a37c9-ab6,activa,3820.51,4281.25,2815.05,396.01,4,0,d4cb8878-36a,activa,2023-08-29,1032,1000,0,sdv-id-iNgzWj,2026-01-21 07:57:49,1,0,3721181,1,313.19,contactless,1,f18ccd3c-d662-44,86.211.128.85,"39.4699,-0.3763",0
52e4c240-845,persona,21,ES,Norte,1867,1000.69,599.37,2.21,0,3fd09e07-5f2,activa,5449.82,5580.1,3709.3,13872.84,6,2,8416fe09-3a0,activa,2026-05-10,9,2000,0,sdv-id-qMUvLM,2026-01-28 17:39:07,0,0,236257,0,317.84,PIN,2,2fbd4f5c-5fa4-44,95.80.55.55,"37.3891,-5.9845",0
f436664d-303,persona,38,ES,Norte,215,2030.24,220.15,1.18,0,6726bd1f-b9d,activa,842.93,646.18,12787.84,7655.62,6,4,0e2173f7-88e,robada,2023-05-08,1107,500,0,sdv-id-zJrZWV,2026-02-23 20:04:49,1,1,2907053,1,359.33,PIN,2,1e6e745a-1862-46,90.187.84.185,"37.3891,-5.9845",1
336f6de1-51a,persona,75,ES,Norte,3447,164.71,1190.76,0.95,0,9606aceb-ee4,activa,12.46,12.32,1393.17,4483.82,0,1,2be6b99c-47d,activa,2022-12-20,1274,2000,1,sdv-id-zdQqeE,2026-02-09 19:22:24,0,1,304214,5,350.91,firma,3,e02a5a00-d5e3-43,86.140.144.136,"40.8518,14.2681",0
a656276a-bdb,persona,84,FR,Sur,2417,206.46,1585.08,3.64,0,cb74abf2-873,activa,1180.91,742.43,21820.33,3875.32,1,2,a3407e4f-a35,activa,2026-01-29,109,500,0,sdv-id-gWPDnb,2026-03-11 04:19:38,1,0,1349,0,3362.42,3DS,2,3e5f8eb0-53d3-4d,86.118.14.172,"43.2965,5.3698",0
90bb7522-a3f,empresa,39,DE,Bretaña,2122,634.37,859.44,0.64,0,dce100e8-8f8,suspendida,869.89,1215.91,50660.34,5872.9,1,2,90a15df6-a77,activa,2023-01-16,1227,5000,0,sdv-id-GfeIBZ,2026-05-06 00:17:22,0,0,4228310,0,32.38,PIN,1,0a0c2a28-684e-4f,87.82.163.30,"45.7640,4.8357",1
31f066f9-4f2,empresa,62,ES,Oeste,404,1322.42,97.53,1.3,1,5d59a4a1-de3,activa,278.17,255.49,1716.89,7238.87,3,4,56e69405-135,extraviada,2023-02-16,1208,3000,0,sdv-id-kPONks,2025-12-20 05:06:08,1,0,3465558,1,39.44,PIN,2,9db130be-7d56-4a,95.140.192.170,"38.7223,-9.1393",0
31d54472-aea,persona,81,DE,Hamburgo,3255,200.55,700.85,3.11,0,35e316c3-5c9,activa,1249.3,1094.86,1362.97,7010.08,2,2,56ce9845-664,activa,2025-04-13,419,2000,0,sdv-id-LImVWJ,2026-01-31 08:44:33,0,0,228,4,910.16,3DS,2,26beaed9-7c37-43,86.119.194.115,"41.9028,12.4964",0
0bfe7d9e-a45,premium,54,DE,Este,3599,65.8,608.87,2.28,0,23be8bb7-366,activa,151.93,226.98,196.14,16221.77,3,0,d6b4ffcc-170,activa,2024-08-01,664,1000,2,sdv-id-CjjlOc,2025-11-21 13:47:44,0,1,3529761,0,817.54,contactless,1,80eae79d-ab25-4b,95.232.62.56,"39.4699,-0.3763",0
e0d2b800-a47,persona,53,ES,Centro,1423,301.61,169.49,0.85,0,40aec5eb-922,activa,48.81,49.97,267.31,309.36,7,0,903972d7-76b,activa,2021-11-10,1669,1000,0,sdv-id-Iiwgqe,2025-12-24 08:30:39,0,0,19708,5,957.06,firma,2,b5695186-56e1-4b,95.226.152.178,"39.4699,-0.3763",0
964981b1-50c,autónomo,33,ES,Norte,1918,330.92,5.52,2.9,0,4ba9ab88-7d5,suspendida,12807.14,16850.24,25.54,8310.43,2,2,b9da5628-bb0,activa,2021-10-16,1673,5000,0,sdv-id-hQFDPQ,2026-04-28 21:14:03,0,1,1056587,0,19.46,firma,2,09820fac-b770-47,90.209.45.90,"37.3891,-5.9845",0
93bc19b5-bb0,empresa,44,FR,Campania,1394,564.75,154.68,1.42,0,5ba108d1-225,activa,704.37,688.26,8413.45,724.7,4,2,3c29c412-7ea,activa,2023-10-25,931,1000,0,sdv-id-zMLudm,2026-02-01 00:01:36,1,0,1366193,6,1096.98,3DS,2,8457491b-ccd6-49,86.149.42.16,"37.3891,-5.9845",0
093c1bc1-771,premium,60,ES,Hesse,2376,416.5,1172.38,2.12,1,86e05f6f-138,activa,1711.97,1527.51,4426.51,1887.89,2,2,4647704e-805,bloqueada,2023-10-22,941,2000,0,sdv-id-iTxEbo,2026-04-23 03:13:01,0,1,239866,0,117.9,firma,2,68176329-75ac-41,90.73.45.124,"37.3891,-5.9845",0
bfb8ae13-8cc,persona,48,FR,Baviera,2036,2915.78,473.7,5.15,0,4be531f0-e64,activa,2812.12,4059.68,1156.07,58975.8,6,2,513915c5-422,activa,2022-05-13,1471,1000,0,sdv-id-WZgNEJ,2026-02-02 12:14:51,0,0,217683,0,521.15,3DS,1,02385db3-82f9-46,86.221.80.57,"37.3891,-5.9845",1
77aa2933-a1a,premium,47,DE,Oeste,484,1029.98,66.78,1.27,0,6468037b-e45,activa,14867.78,13593.4,9299.54,646.65,5,2,1c409b29-950,activa,2025-02-05,477,1000,0,sdv-id-IeaRZa,2025-11-30 01:23:57,0,0,121,5,105.0,PIN,1,67b409b3-17a2-4a,90.114.28.110,"45.7640,4.8357",0
ffbc2f90-744,persona,64,ES,Campania,2982,417.07,1192.8,5.87,1,ff364da3-563,bloqueada,362.02,519.29,372.04,2125.39,1,0,68d5f35e-8b5,caducada,2021-07-26,1767,2000,0,sdv-id-wgdeZd,2025-12-21 01:20:52,1,0,330713,2,1246.32,3DS,2,531951c9-5f0d-42,86.16.112.24,"40.8518,14.2681",1
f935cdbb-099,autónomo,82,FR,Este,2134,2990.57,171.15,0.84,0,cbec8b50-287,activa,9777.98,9878.42,4147.81,17654.61,2,3,1256ef9d-a2b,caducada,2025-04-21,413,1000,0,sdv-id-ZVaqWn,2026-04-09 12:36:41,0,1,987,1,17.01,PIN,2,62698e2e-2617-45,90.62.20.252,"53.5511,9.9937",0
fffeee76-d32,empresa,60,ES,Lisboa,2162,506.84,1007.68,1.52,0,e870b150-648,activa,1721.19,1459.4,8200.0,10478.22,0,2,094ece7c-897,caducada,2024-09-03,600,500,0,sdv-id-kkFDUS,2026-01-14 19:56:15,0,0,1619690,1,528.4,huella,1,9b055cd8-bd22-4d,86.228.29.132,"53.5511,9.9937",0
86533e9e-7c3,empresa,74,ES,Oeste,3595,2485.51,1433.11,0.82,0,d05529f4-a01,activa,3818.41,3295.51,171.45,14.99,0,2,8fc400d1-868,activa,2024-06-02,720,3000,0,sdv-id-dfiLGK,2025-12-17 18:11:56,0,0,133267,0,358.85,firma,3,62ea0577-cd75-4a,95.197.225.56,"48.1351,11.5820",0
f4d83d99-540,persona,57,ES,Berlín,2011,1152.43,620.54,6.78,0,c7cd9079-82d,activa,132.59,230.17,12886.39,38345.33,2,1,10afe24a-24e,activa,2024-01-08,893,3000,0,sdv-id-aqlPTH,2026-02-21 00:36:53,1,0,7363678,3,1.85,PIN,2,bf602a41-d7b4-43,85.56.142.152,"40.8518,14.2681",0
78a1f8d3-e2a,persona,54,ES,Provence,735,777.57,299.06,2.48,0,71aa93c9-995,activa,10488.71,12579.13,59.83,3123.26,4,0,5307b2d6-f89,activa,2024-04-01,812,2000,0,sdv-id-shzBjn,2026-01-09 02:02:50,0,0,1259459,0,202.79,PIN,1,012cc36f-54ee-42,86.169.180.252,"40.4168,-3.7038",0
723fd9de-8ce,persona,67,ES,Île-de-France,1374,1317.72,187.2,2.91,0,affe0940-89c,activa,2639.82,3308.41,4525.47,10049.6,4,1,e7353bb2-a2d,activa,2021-08-19,1746,3000,0,sdv-id-cGvoSd,2026-01-08 22:15:33,0,1,99912,0,563.54,contactless,2,be405e0b-3fc9-4f,95.131.80.48,"53.5511,9.9937",0
0aa8a116-dbc,empresa,33,ES,Centro,345,2413.05,14.07,3.31,0,2d721df2-cab,activa,1113.7,852.35,1120.83,1820.77,2,4,d1956449-4b8,activa,2023-01-02,1257,500,0,sdv-id-xWgAnY,2026-03-31 05:25:24,0,1,2532942,1,1042.09,PIN,2,9d80d946-6edb-48,95.240.139.31,"40.4168,-3.7038",0
ee1d695c-efe,persona,29,FR,Hesse,3122,2613.01,1499.8,1.17,0,d3093348-819,activa,267.97,447.69,241.57,29.71,0,2,dd0baed0-313,activa,2025-05-12,395,3000,0,sdv-id-GBFRFA,2025-11-22 18:20:45,0,0,64158,0,1210.89,PIN,3,100ad246-5bec-49,86.20.176.13,"45.4642,9.1900",0
6bc717fc-4a3,empresa,67,ES,Berlín,2212,985.4,414.87,1.17,0,b39f6d2b-8ab,activa,1164.72,1567.19,9330.46,252.39,2,0,82d72bc4-ba7,bloqueada,2026-01-27,104,2000,1,sdv-id-rJyYCn,2026-03-16 10:22:59,0,1,5667846,2,2046.77,firma,2,ab1978d3-36fc-47,86.147.154.231,"37.3891,-5.9845",0
98cf4a3a-e2a,persona,63,FR,Baviera,1484,274.82,511.31,1.58,0,109d668d-1ce,activa,1622.8,1130.15,14010.18,14.45,1,3,1a831358-83d,caducada,2025-05-21,393,2000,0,sdv-id-csFPkV,2025-11-28 01:56:31,1,0,6497129,0,304.62,PIN,2,6dda3935-7c26-4c,87.99.200.48,"45.7640,4.8357",0
a9b03214-5c6,persona,46,DE,Sur,2818,855.26,744.54,2.91,0,44dbec0d-c19,activa,1001.11,1060.77,17605.24,6252.45,2,1,35cf44a7-880,bloqueada,2024-06-14,742,2000,0,sdv-id-RcONRC,2025-12-30 00:50:05,1,0,127450,1,39.12,PIN,2,069de1b3-e52e-4a,85.104.121.131,"39.4699,-0.3763",1
5961fb8c-49f,persona,42,FR,Centro,3216,142.0,45.37,7.94,1,68b20545-2fe,activa,3874.59,5169.99,18931.57,7337.45,3,3,deef746b-d0c,activa,2023-05-15,1142,500,0,sdv-id-cjniZz,2026-01-26 22:42:45,0,1,11555091,0,1509.85,PIN,2,37d86749-7e4f-4d,86.39.30.183,"41.9028,12.4964",0
374a509b-0ff,autónomo,47,ES,Berlín,2172,386.09,126.2,2.04,0,a348a59c-746,activa,10447.12,10410.04,33.12,99.4,0,5,ecb47594-8db,bloqueada,2024-07-10,701,2000,0,sdv-id-lISoRz,2026-03-19 19:56:27,1,0,3019400,1,63.47,PIN,2,36838b52-9be9-4e,86.129.105.162,"43.2965,5.3698",0
c7ff6c94-e61,autónomo,39,IT,Sur,3373,70.69,274.38,1.13,0,82877b17-597,activa,8475.45,8155.45,6544.96,12094.13,0,3,1c1aef0d-04d,robada,2024-04-21,773,500,0,sdv-id-spNbRc,2026-02-26 23:16:28,0,0,120,0,232.84,PIN,1,afc4c214-1e1a-4e,87.183.84.86,"45.7640,4.8357",0
8662b6e7-5b1,persona,68,ES,Norte,1030,534.37,82.6,0.62,0,a68bcd31-66f,activa,4658.79,5258.38,2862.98,3206.44,3,3,665b3444-471,activa,2024-12-07,550,2000,0,sdv-id-ukCfgn,2026-02-16 16:19:43,0,1,513748,5,1.18,contactless,3,61840a86-676d-4f,86.58.252.152,"39.4699,-0.3763",0
648759fd-f0a,persona,75,FR,Bretaña,3132,37.91,1204.45,3.08,1,0cbeada0-353,activa,6219.74,6169.48,6639.76,13594.22,4,3,99cd7559-268,activa,2023-12-31,882,1000,1,sdv-id-FsfhTD,2025-11-20 22:16:53,0,0,61,0,284.72,3DS,1,f0da6e79-7f95-40,86.105.7.76,"37.3891,-5.9845",0
b7d2957a-dad,persona,21,ES,Norte,2213,131.56,394.39,1.32,1,802c914c-119,activa,3756.09,2997.36,1827.4,4417.23,1,3,56ffc9f8-d16,activa,2021-12-18,1626,500,2,sdv-id-JQJoZk,2026-01-24 18:30:21,1,0,387,0,39.79,3DS,2,d73c0228-9e7e-46,86.131.18.239,"37.3891,-5.9845",0
ab7ca397-a2f,empresa,54,ES,Centro,2256,867.56,56.56,1.22,0,2fefb815-9f8,activa,7246.49,7232.25,5012.02,3240.8,4,1,0d21a03a-e2f,robada,2026-02-21,94,1000,0,sdv-id-xxgbHQ,2026-03-23 12:04:42,0,0,15193,2,2965.98,firma,2,2c45b013-80dc-47,86.95.228.139,"39.4699,-0.3763",1
e23e6378-d09,autónomo,50,IT,Provence,1546,203.39,496.86,8.48,0,83405d02-ea0,suspendida,15662.95,18860.07,666.02,14210.96,3,2,8884ab0f-6a7,activa,2022-11-15,1318,500,0,sdv-id-kWtsux,2026-03-01 15:19:08,0,0,2980036,1,64.57,firma,1,6c84c441-366c-46,86.219.147.32,"41.3874,2.1686",0
648759fd-f0a,persona,77,PT,Campania,1173,181.37,130.39,0.53,1,4b7dcf24-ee5,activa,402.6,547.84,6999.99,11308.39,3,0,efb6498c-842,activa,2022-01-20,1573,2000,0,sdv-id-nqLSCb,2026-03-29 21:49:14,0,0,587414,3,1720.02,PIN,2,d2dd66b0-e2fe-4e,86.221.217.112,"41.9028,12.4964",0
94f4f1f7-d95,persona,52,FR,Campania,2941,43.61,27.17,1.6,0,847e2047-5d0,activa,14371.48,15376.51,4838.15,18732.99,5,1,055e3ae4-269,activa,2022-08-16,1378,5000,1,sdv-id-zIkGjQ,2026-01-10 10:36:28,0,0,1843,1,1092.38,PIN,3,5222c209-3190-4b,90.44.148.67,"45.4642,9.1900",0
10a62dff-700,premium,55,FR,Sur,725,858.35,176.2,0.85,0,fced673b-ffc,activa,1620.79,2962.86,3299.95,149.99,3,0,e51dd780-e80,activa,2022-09-20,1383,2000,1,sdv-id-mpGhqM,2026-02-15 20:19:22,1,0,1435458,5,73.22,3DS,1,cc272204-9309-4b,86.141.67.185,"40.8518,14.2681",0
773f02a8-82d,persona,63,DE,Oeste,2577,347.2,456.69,1.48,0,9081c221-f7d,activa,10.48,14.2,3314.38,180.95,3,0,798c9949-ea5,activa,2024-05-15,751,2000,1,sdv-id-xREbsa,2026-04-02 15:23:30,1,1,482483,2,25.08,3DS,1,020120a7-84cb-42,86.215.86.93,"41.3874,2.1686",0
fd347b86-756,empresa,25,ES,Normandía,1782,76.78,823.08,1.57,0,80c0725c-8ef,activa,1961.54,2360.2,452.23,5673.61,2,3,cb8b6908-bfd,activa,2023-01-13,1237,500,0,sdv-id-POWvIQ,2026-03-19 09:16:58,0,0,39319,4,2180.12,contactless,2,3518900c-537f-45,90.225.215.108,"43.2965,5.3698",0
1af282a2-b18,empresa,55,PT,Sur,2858,189.89,2.44,0.86,0,710c287c-6ad,activa,9056.75,8868.54,44590.49,24145.68,6,2,43b7cae2-d35,caducada,2025-05-04,365,1000,0,sdv-id-fNlfrK,2026-03-22 04:14:15,0,1,658,2,0.67,contactless,2,2f30a85c-6883-4c,86.94.14.191,"53.5511,9.9937",0
df8c8368-a60,autónomo,68,ES,Sur,1778,988.59,1061.13,1.39,1,6b8e54d1-076,activa,646.3,566.76,443.23,3808.45,7,0,6b223491-ec9,activa,2026-04-13,39,1000,0,sdv-id-oUoHmy,2026-01-30 16:39:15,0,1,13849001,3,503.36,PIN,1,fd1ddc34-5d70-40,90.165.169.234,"48.8566,2.3522",0
3df71bb0-f3f,premium,79,FR,Norte,2069,1611.22,22.71,6.37,0,51ba78f1-d52,activa,1846.87,2622.05,75220.06,610.94,4,4,c5f1f71b-888,activa,2021-10-07,1685,1000,1,sdv-id-zPaxAI,2026-01-30 22:01:43,1,1,337815,1,121.0,PIN,2,26beaed9-7c37-43,86.11.163.184,"48.8566,2.3522",0
31f066f9-4f2,persona,78,ES,Oeste,1177,32.89,3038.92,3.9,0,69caff37-eea,activa,7176.86,6355.19,3061.08,11.2,5,1,18554a7b-c0c,extraviada,2022-10-04,1368,3000,0,sdv-id-cFsCBg,2026-01-12 19:41:06,0,0,245573,6,131.25,PIN,1,0ea5c1ea-4ec4-43,86.121.248.76,"43.2965,5.3698",0
5ba45e87-927,persona,55,ES,Hamburgo,2311,87.85,743.85,5.76,0,01be0d89-091,activa,252.36,221.98,10894.89,2218.22,2,2,811c07d4-72f,activa,2022-07-20,1427,2000,0,sdv-id-EzPczi,2026-04-20 21:49:20,0,0,12872331,0,84.36,firma,2,1e9475e0-be86-42,90.181.109.68,"43.2965,5.3698",0
